"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
2.33609900933547e-06,6.22330252117288,0.126,0,0.0384101399114937,"DIPK2B"
2.92180038262743e-06,6.34593330956656,0.135,0,0.0480402418911602,"CERT1"
3.1058348940116e-06,6.25490312289634,0.135,0,0.0510661373273388,"SEPTIN10"
3.35592275247666e-06,0.883013711422229,0.465,0.223,0.0551780818962213,"CAVIN1"
3.42481177000337e-06,0.769065836055796,0.619,0.362,0.0563107551223954,"RACK1"
3.86846732155616e-06,2.03846806222292,0.316,0.085,0.0636053397010264,"ZNF503"
4.02580755336297e-06,6.20632243098157,0.126,0,0.0661923277923939,"AOPEP"
4.0655545131051e-06,-1.84567016404252,0.112,0.362,0.066845847304474,"FOSL2"
4.45567059252169e-06,-0.427597808127901,0.819,0.915,0.0732601358822417,"FTH1"
5.07317778334311e-06,2.01483209513169,0.293,0.074,0.0834131891137274,"RPS17"
5.39559557675924e-06,6.22934195574505,0.13,0,0.0887143824730753,"PLAAT4"
5.39811943297884e-06,6.09549801194469,0.13,0,0.0887558797170382,"RBIS"
5.51647586044353e-06,0.652808513324079,0.591,0.34,0.0907018960974125,"PRCP"
6.62748630297403e-06,1.41835515536296,0.367,0.128,0.108969129793499,"GABARAP"
6.80853913773567e-06,1.08576575601708,0.381,0.17,0.11194600050265,"ATP5MG"
6.86802514253242e-06,6.08358304397024,0.121,0,0.112924069393518,"TASOR2"
7.20292319615617e-06,6.09264737817801,0.116,0,0.1184304631912,"SEPTIN6"
7.36294435874477e-06,-0.794504537102665,0.465,0.649,0.121061531146482,"MGP"
8.26789625678835e-06,6.06907729786575,0.116,0,0.135940750254114,"DIPK1B"
9.75942822078393e-06,1.41887823943797,0.326,0.106,0.160464518806129,"SELENON"
1.02292406022763e-05,-0.564194290461902,0.642,0.798,0.168189173982626,"DNASE1L3"
1.11821229673593e-05,-1.40890820304413,0.205,0.479,0.183856465829321,"NEDD9"
1.21697532611538e-05,1.16625272455202,0.363,0.138,0.200095083119891,"IFI44L"
1.40992504645814e-05,1.61716980760812,0.349,0.106,0.231819876138647,"THY1"
1.42390500949935e-05,-1.45890352034577,0.107,0.34,0.234118461661883,"GPX1"
1.4323567320319e-05,2.78351152751375,0.214,0.032,0.235508093880685,"PSMA6"
1.46699627562446e-05,6.1570349080487,0.116,0,0.241203527638173,"SHFL"
1.67815492102555e-05,-1.71448430474088,0.06,0.255,0.275922232115021,"U2AF1"
1.74354856653506e-05,-1.19514451534219,0.242,0.521,0.286674255309695,"PHC2"
1.79804430138382e-05,-4.61644018636563,0.014,0.16,0.295634444033528,"PLK3"
1.82871858480943e-05,-1.81111357666373,0.13,0.34,0.300677909714367,"BHLHE40"
1.95803707102814e-05,-0.234044178669749,0.935,0.957,0.321940455218446,"ITM2B"
2.08596843839302e-05,-1.96653386049673,0.074,0.287,0.34297493064058,"ARRDC2"
2.32837977012663e-05,-0.60269075583921,0.595,0.723,0.382832201804221,"TACC1"
2.37072182768954e-05,1.01571333055546,0.498,0.255,0.389794082908714,"MIF"
2.48568912629715e-05,5.83124778919392,0.107,0,0.408697006145778,"BMERB1"
2.49216976261497e-05,0.681539754646857,0.781,0.606,0.409762552369153,"CD34"
2.92426434370702e-05,5.91353613553967,0.107,0,0.480807543392308,"TASOR"
3.14467571522911e-05,0.53994161369432,0.609,0.383,0.51704758109797,"ADGRF5"
3.20620296937505e-05,0.66144038283314,0.679,0.436,0.527163892224646,"PECAM1"
3.5343852358155e-05,5.84675566608757,0.112,0,0.581123620472785,"CIAO2B"
4.09839992148628e-05,0.693667911469566,0.702,0.489,0.673858915090773,"PTMS"
4.16500528006971e-05,3.08677412379221,0.195,0.032,0.684810168149062,"TCF15"
4.81067083334199e-05,-0.485083843690886,0.74,0.904,0.790970498418091,"HLA-DPA1"
4.96000397483932e-05,-0.200475038003038,0.94,0.947,0.815523853543082,"HLA-C"
5.28069604902625e-05,-1.2859214548131,0.223,0.457,0.868252044380896,"CTSL"
5.51601433851261e-05,-0.730996160359221,0.479,0.606,0.906943077538244,"HES1"
5.98721823074695e-05,-1.50851523498047,0.153,0.383,0.984418421499413,"LRRC8A"
6.13168598620883e-05,1.51168604099911,0.33,0.128,1,"ATP5MC3"
6.71622342810842e-05,2.50955732634655,0.209,0.043,1,"LUC7L2"
7.09826909452056e-05,-1.02620043105731,0.312,0.564,1,"YBX3"
7.11442712547468e-05,-1.83621186239835,0.084,0.277,1,"BAIAP2"
7.14646195431048e-05,-1.81643166072962,0.102,0.298,1,"MCF2L"
7.57234648464543e-05,-2.98781714865345,0.023,0.17,1,"SERPINE1"
7.67516876728001e-05,5.88703446480839,0.102,0,1,"SLC66A2"
7.7813415004335e-05,1.59498169312868,0.26,0.074,1,"ATP1B1"
8.78789403718809e-05,-1.72306334966057,0.088,0.287,1,"TAL1"
8.87732746319696e-05,0.747853613960469,0.74,0.532,1,"FN1"
9.16828641877877e-05,0.67393390315063,0.605,0.372,1,"PLPP3"
9.54437768881467e-05,1.37990203173094,0.233,0.074,1,"RASSF3"
0.000108581792943863,-1.58241172044223,0.112,0.33,1,"HRCT1"
0.000118232921968331,-0.330818383995759,0.819,0.936,1,"FLT1"
0.000121188411786547,-1.74962166029224,0.098,0.287,1,"SLC2A3"
0.00013099478928782,1.83678777326477,0.228,0.053,1,"DDX39B"
0.000143366606834002,0.63272914063514,0.535,0.33,1,"CALD1"
0.000144349563038087,-3.41729894124119,0.019,0.149,1,"MYC"
0.000153466340864652,-2.82076182863007,0.028,0.181,1,"CDC42EP3"
0.000155160951911544,3.68660293027697,0.14,0.011,1,"CD36"
0.000156084266133492,-0.780166562373976,0.47,0.681,1,"NOSTRIN"
0.000167196477445238,0.594717116085799,0.828,0.66,1,"CRIP2"
0.000204768509234652,-1.81814705833035,0.042,0.191,1,"MATR3"
0.000206705671725906,1.07950021092496,0.326,0.128,1,"RIPOR1"
0.000215657079258778,-1.83908264644999,0.051,0.213,1,"SIK2"
0.000217159514310842,1.22814947712688,0.274,0.096,1,"OGA"
0.000217418898585114,-2.07733661975345,0.051,0.202,1,"FILIP1L"
0.000239402708892188,1.74524522693307,0.228,0.064,1,"SMAD1"
0.000252675699349561,-0.889490556827321,0.414,0.638,1,"HERPUD1"
0.000253840341200221,-1.58765569608804,0.149,0.351,1,"PPP1R15A"
0.000255300107413607,1.15809584903229,0.358,0.17,1,"ATP5MC2"
0.000256516957027791,-1.77307646079323,0.107,0.298,1,"SPRY4"
0.000265305684489093,-1.70493988385022,0.121,0.319,1,"XBP1"
0.000297614264022023,-0.508816130370561,0.656,0.84,1,"TMEM88"
0.000313093201636556,-0.371521045635558,0.777,0.83,1,"FTL"
0.000333926713020251,-1.009680731649,0.316,0.511,1,"KLF6"
0.000335020887170816,-1.56130378318164,0.112,0.309,1,"INPP1"
0.000338893549880568,2.28612880916378,0.195,0.053,1,"OGDH"
0.000343185821205535,-3.18350394640751,0.019,0.138,1,"PTP4A1"
0.000372712669103722,2.74630695884664,0.172,0.032,1,"LCOR"
0.000378170827003496,0.559764075028714,0.716,0.532,1,"VIM"
0.000385245570094652,2.1840952634983,0.186,0.043,1,"GNG10"
0.000388707138395975,-1.01154548433838,0.326,0.532,1,"KLF7"
0.000405931676011728,-1.33712824026209,0.228,0.426,1,"PRSS23"
0.000420438150680808,0.864839397025979,0.367,0.181,1,"RSRP1"
0.000466309291935955,0.345752211195353,0.828,0.67,1,"S100A11"
0.000471526206939413,1.62477528520549,0.274,0.096,1,"MYLIP"
0.000510943904615991,-0.302307518561911,0.763,0.819,1,"RPL24"
0.00052626496872011,1.10794393809018,0.288,0.106,1,"BTBD3"
0.000543460165083694,1.0130964598574,0.298,0.138,1,"JCAD"
0.00054791333356105,1.26477847175443,0.293,0.106,1,"ARID1B"
0.000599420042826771,-2.18096188526978,0.051,0.202,1,"TMCC3"
0.000609548598169421,-1.46029018863734,0.144,0.309,1,"DUSP5"
0.000609791851059617,-4.19737191141336,0.014,0.117,1,"NR4A2"
0.000609903442996146,0.887191654165796,0.442,0.245,1,"UQCR11"
0.000623303666278691,-0.33311194669972,0.819,0.915,1,"DDX5"
0.000638994503946629,3.05260839860491,0.149,0.021,1,"CASP8AP2"
0.000660939622211187,1.14036380091681,0.265,0.117,1,"PLSCR4"
0.000719670430135695,1.16974545793903,0.284,0.117,1,"SELENOF"
0.00072575706599852,1.15849137607158,0.251,0.096,1,"XPO1"
0.000728586924177985,-3.73982773141673,0.009,0.106,1,"IL1RL1"
0.00073182216305147,-2.19151773861902,0.047,0.181,1,"CLEC1A"
0.000741681737315107,-0.698267460935382,0.405,0.638,1,"NME3"
0.000749420694660042,-1.43919355270997,0.181,0.362,1,"FCN3"
0.000767354498772815,-1.14959611158571,0.247,0.426,1,"C11orf96"
0.000786326325799936,2.06721263419451,0.209,0.064,1,"FAM210B"
0.000826869407756343,0.996275677839827,0.363,0.181,1,"NR1D2"
0.000828145901019231,-2.06852047544773,0.06,0.213,1,"IDI1"
0.000961188269375798,1.55136564852992,0.219,0.074,1,"FGD6"
0.00105537699877665,2.49150866312715,0.158,0.032,1,"ANXA4"
0.00107636891524624,0.729556941127547,0.595,0.436,1,"CLIC4"
0.00108281872368115,1.02722003049494,0.288,0.128,1,"SMAD2"
0.00110923709769571,-0.139875003838973,0.991,1,1,"HLA-B"
0.00111621638285237,0.664023215098489,0.567,0.372,1,"PLPP1"
0.00112388423802991,1.51090153874317,0.228,0.085,1,"STAT1"
0.00112837753415484,3.57303405164344,0.116,0.011,1,"HLX"
0.00113806354587374,-0.0735615706711172,0.963,0.926,1,"RPL10"
0.0011707840431143,-0.247209712757657,0.916,0.979,1,"TIMP3"
0.00120829025698622,0.493808946764621,0.837,0.681,1,"PODXL"
0.00124026579673631,1.41467695842582,0.237,0.085,1,"GLUD1"
0.00126554498584856,1.43755921454946,0.209,0.085,1,"TRAK2"
0.00127981178452063,1.65418511681136,0.149,0.032,1,"IRF9"
0.00128838337112142,1.05566406987738,0.353,0.191,1,"PCGF2"
0.00131109898150233,-0.970603211028695,0.251,0.436,1,"TRA2B"
0.00132818472538759,-1.14095419955684,0.237,0.447,1,"DDX18"
0.00132956622390739,-1.07833616236954,0.256,0.426,1,"CCNL1"
0.00137572869474246,1.03717866368221,0.307,0.149,1,"ASAP2"
0.00140712937648553,-1.58650100846155,0.07,0.234,1,"ITIH5"
0.00147188598947994,-1.95886945278085,0.088,0.234,1,"NFKBIZ"
0.00150742850016066,-1.70213460472114,0.047,0.181,1,"ATOH8"
0.00152428836882987,-0.990614293471656,0.27,0.468,1,"FAM110D"
0.00153438193924669,-0.232947338575486,0.893,0.947,1,"HLA-DRA"
0.00155210260216591,0.911118691688625,0.423,0.234,1,"UBE2J1"
0.00157313714299749,0.997948574816114,0.428,0.255,1,"C12orf57"
0.00157869219373445,1.14828421700148,0.34,0.17,1,"SPPL2A"
0.00166466761618766,1.86644292425008,0.205,0.064,1,"C18orf32"
0.00168483562622899,-0.458521606379657,0.707,0.83,1,"UBB"
0.00171262131208853,1.00993663189566,0.353,0.181,1,"TRIR"
0.00171850130894497,-1.16079172180662,0.153,0.351,1,"CDC42EP4"
0.00173624366580429,1.21528342233256,0.316,0.149,1,"SREK1"
0.00184882947035765,-1.81429284419909,0.074,0.223,1,"P2RY8"
0.00185983690667234,1.12597006682585,0.353,0.202,1,"ISG15"
0.00187591923095756,1.05456900653788,0.4,0.213,1,"F8"
0.00189212529967325,2.40336274338967,0.135,0.021,1,"TRIM25"
0.00193939242262677,1.69932851330274,0.223,0.096,1,"ITGA9"
0.0019821350844382,-0.933667516372746,0.302,0.468,1,"ZFAND5"
0.00198458849324566,-1.61853825830131,0.14,0.319,1,"FBXO21"
0.00198500796395591,1.83021634543336,0.181,0.053,1,"KCNK6"
0.00200585217842056,-0.256149629836368,0.805,0.84,1,"RPS8"
0.00202258705446791,-1.44902812454908,0.144,0.319,1,"GABARAPL1"
0.00205635180417642,4.13430208242027,0.112,0.011,1,"PRAG1"
0.00210270150791445,1.29727182453261,0.195,0.064,1,"EDIL3"
0.00234333921133192,-1.46452672259359,0.149,0.319,1,"PSMD13"
0.00235818291796991,0.339746698903363,0.94,0.84,1,"TXNIP"
0.00238884911263402,-0.267611786152007,0.814,0.862,1,"RPL7A"
0.00242208869739502,-0.16381133492091,0.865,0.872,1,"MYL12A"
0.00243997860685131,-2.1650585879432,0.042,0.16,1,"TMEM70"
0.00245805753633451,0.728995420057202,0.502,0.34,1,"MBNL1"
0.00249881480192576,3.61993331612915,0.107,0.011,1,"FBH1"
0.00250518035462485,1.71739439959795,0.205,0.074,1,"CEP68"
0.00250945271725138,-0.122865977912801,0.986,1,1,"CD74"
0.00254635676580301,-1.29412660296343,0.121,0.298,1,"MAP3K13"
0.00255446787927481,-2.31444760084641,0.079,0.213,1,"DNAJB1"
0.00255600631265202,1.44481791059246,0.163,0.053,1,"PLCB1"
0.0026090809106607,2.42107952280138,0.153,0.032,1,"RGS12"
0.00266347896720524,1.72066939082393,0.233,0.085,1,"RASGRP3"
0.00275832085429288,1.54458913802881,0.242,0.096,1,"AKAP11"
0.00279069448798598,0.960870272802792,0.233,0.096,1,"CYB5A"
0.00293084539143739,1.18984122933411,0.274,0.138,1,"CAVIN3"
0.0029525095295997,1.12297279173446,0.307,0.191,1,"NES"
0.00309350848900886,-2.81161490146519,0.033,0.149,1,"TIPARP"
0.00310599690247602,-1.56571953533933,0.051,0.181,1,"THOC7"
0.00310820709260834,2.24513145812263,0.116,0.021,1,"TRIL"
0.00312697108523414,-1.56115531795317,0.121,0.277,1,"ADIPOR2"
0.00318472171174633,1.13386848122533,0.34,0.191,1,"CCL14"
0.00318899865576376,1.29635921754758,0.228,0.085,1,"DELE1"
0.00319647946261621,1.8187866681484,0.126,0.032,1,"COPS8"
0.00320417731823674,-1.31547614914939,0.158,0.33,1,"ERICH1"
0.0032642203612371,0.946329726975122,0.251,0.117,1,"COL3A1"
0.00336317916873941,-0.222648369555222,0.712,0.713,1,"KLF2"
0.00347406427146473,-2.11358838031241,0.028,0.138,1,"MANBAL"
0.00362725435616805,0.465459521260892,0.684,0.532,1,"HNRNPK"
0.00363097886916634,2.51334815329642,0.144,0.032,1,"SVBP"
0.00369811687385168,-3.62152650029684,0.019,0.106,1,"PHLDA1"
0.00372587085674316,0.64320013809631,0.409,0.255,1,"SELENOW"
0.00375916284633845,-1.63029715026349,0.088,0.223,1,"DNTTIP2"
0.00376145829170669,1.1121968210256,0.298,0.149,1,"ARF6"
0.00377655584994329,-0.68207617305483,0.437,0.617,1,"DHRS3"
0.00388910477879771,-0.56198910039367,0.567,0.723,1,"SH3BP5"
0.0039045562772263,0.947789817023966,0.363,0.202,1,"ATP5F1B"
0.00392275552340007,1.64894845453702,0.181,0.053,1,"RBM4"
0.00392479457322189,-0.905244532527823,0.205,0.394,1,"PDCD6"
0.00400412848013607,1.02158832369685,0.414,0.234,1,"FLNA"
0.00409472143253316,0.776179310952906,0.479,0.33,1,"NDUFB7"
0.00413781011513526,2.62993970361151,0.107,0.021,1,"ENC1"
0.00419257761080884,0.595371868121366,0.437,0.287,1,"ATP1A1"
0.00420630594068689,2.6678733171123,0.126,0.021,1,"PPP2R5B"
0.00421660505288007,1.45434045935085,0.219,0.085,1,"SEMA3D"
0.00423306721915804,1.11952325049852,0.358,0.191,1,"GLG1"
0.00425198177740232,1.01444008890663,0.34,0.191,1,"CD164"
0.00426949462613529,1.45176852934356,0.214,0.085,1,"LSM8"
0.00431215757000831,0.579612565905062,0.293,0.16,1,"TAOK1"
0.00439444552118504,0.522491969954435,0.716,0.553,1,"HSPB1"
0.00443476626405351,-0.347135664373214,0.651,0.723,1,"TMA7"
0.00444878415124865,0.459184461339149,0.791,0.638,1,"ID3"
0.00445748689354472,0.754434967068719,0.353,0.191,1,"PRPF8"
0.00449569383835915,1.78669066238684,0.135,0.032,1,"ICE2"
0.00453065280161997,1.95179947799983,0.181,0.053,1,"REST"
0.00455233000835675,1.73200251537559,0.149,0.043,1,"SLC35F5"
0.00469294130759611,-0.0694262457938395,0.991,1,1,"MT-CO2"
0.00471044910346246,0.545323323802533,0.4,0.255,1,"ADCY4"
0.00484868438474783,1.50208188865354,0.167,0.053,1,"MRPL34"
0.00491751518347913,2.57392974268514,0.116,0.021,1,"USP53"
0.00509590012575337,-1.20275230375167,0.172,0.351,1,"SMTN"
0.00511270421370503,1.31736659244473,0.135,0.032,1,"NNMT"
0.005199613995774,-1.02770789010692,0.265,0.447,1,"CX3CL1"
0.00521105582761327,-0.335423665170604,0.772,0.851,1,"RPS3A"
0.00521580041185732,-0.682831245263568,0.386,0.553,1,"NFE2L2"
0.00524266642981942,0.738431093383983,0.377,0.234,1,"ARHGEF12"
0.0052600516862719,1.32066378147009,0.288,0.138,1,"RUNX1T1"
0.0052854723605751,1.3591503259828,0.195,0.074,1,"IFIT1"
0.0052878091196821,-0.45182974200616,0.54,0.713,1,"RGCC"
0.00549931661135446,1.46916265670864,0.177,0.064,1,"HIPK1"
0.00562249453370267,2.47077693616506,0.112,0.021,1,"TRIM52"
0.00562293560882637,0.828782166030477,0.284,0.138,1,"EIF2S3"
0.00563330062287978,1.7023128107432,0.149,0.043,1,"NDUFA7"
0.00563555707729286,2.72713272731811,0.121,0.021,1,"DYRK2"
0.00573218113762817,0.567006676358551,0.493,0.33,1,"SELENOP"
0.00576470586005101,-0.644044491889184,0.409,0.521,1,"SRSF7"
0.00577479902958846,-2.35104744099915,0.019,0.106,1,"SLC25A25"
0.00580790390436416,-1.79501488670541,0.098,0.234,1,"BTG2"
0.00581851779608378,0.846077199376704,0.316,0.181,1,"NDUFB8"
0.00582415291020406,0.931261639661665,0.367,0.202,1,"NUAK1"
0.00587584192340186,1.7976996294404,0.116,0.021,1,"TTLL3"
0.00590243165247128,-3.12980220361137,0.028,0.117,1,"YRDC"
0.00590457113022644,-2.06374330615887,0.047,0.16,1,"CA2"
0.00590909558269698,2.28265349072117,0.121,0.021,1,"CISD1"
0.00591184286441241,-0.265459019157439,0.753,0.798,1,"GNAS"
0.00598168247952673,1.70960024051344,0.144,0.043,1,"ZMPSTE24"
0.00600715964494505,2.30128954940946,0.158,0.043,1,"DEFB1"
0.00602637789466581,-1.47607521383759,0.102,0.245,1,"MAT2A"
0.00608453249998793,1.38844138534467,0.242,0.106,1,"TMEM106B"
0.00612840546173743,-0.314391029924058,0.521,0.564,1,"MT-ATP8"
0.00642658975751008,0.27628123650248,0.609,0.479,1,"RPS10"
0.00652621230598377,1.1687384495954,0.158,0.053,1,"ATP13A3"
0.00672025666571628,1.7003164952403,0.205,0.074,1,"SUMF2"
0.00675587323395032,1.25917581684597,0.247,0.106,1,"MYO15B"
0.00675767769806554,0.846484018003901,0.47,0.319,1,"GNAQ"
0.00677392509839577,-1.32590602180144,0.121,0.277,1,"MAP2K2"
0.00683908338236622,1.56948289556562,0.177,0.064,1,"MYL9"
0.00687847285730681,-1.65162873390297,0.042,0.149,1,"DDX27"
0.00691269283892701,0.0183758504640745,0.953,0.894,1,"EGFL7"
0.00692924013805414,1.16009931575054,0.219,0.096,1,"GRK2"
0.00700817240836552,0.822798343632999,0.181,0.064,1,"SNAI2"
0.00705263627047565,-0.234826582632384,0.847,0.904,1,"RPL30"
0.00706107206158653,0.843057615530956,0.191,0.074,1,"ZNF467"
0.00719085423933875,-0.958202529574339,0.233,0.415,1,"RARB"
0.00723314765528483,1.25638210099323,0.209,0.085,1,"ATP5PO"
0.00731456767821622,-0.707901656349517,0.381,0.553,1,"PXN"
0.00740969524597086,0.914356044501319,0.279,0.149,1,"SARAF"
0.00747926256316838,-1.47269694640227,0.116,0.255,1,"MYADM"
