"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.646047056131647,0.643698162821619,0.17,0.187,1,"FCHO2"
0.64612625520565,-0.659256564918729,0.08,0.16,1,"DHRS4L2"
0.646447986739419,-1.31281272070518,0.045,0.147,1,"CDK11B"
0.646487553929245,-0.241584843353074,0.182,0.387,1,"POLR1D"
0.646515029026769,0.04176613152055,0.057,0.133,1,"PPME1"
0.646980827833353,-0.12415703096853,0.17,0.253,1,"MTPN"
0.647247613381105,0.346381870292835,0.227,0.293,1,"ARPC1B"
0.647384732706742,-0.897059350079785,0.068,0.2,1,"BRD3"
0.647564334840868,0.450370798753113,0.159,0.227,1,"NDUFV3"
0.647713387892068,0.474093343205865,0.091,0.133,1,"EXOSC10"
0.648165826708988,0.233326986985854,0.125,0.16,1,"RAPH1"
0.648264093282704,0.407978695567819,0.352,0.387,1,"RPS19BP1"
0.648523788591434,-0.239866825274297,0.33,0.573,1,"YWHAZ"
0.64859889810172,0.269117392658193,0.091,0.147,1,"MIB2"
0.648709144244717,-0.277390059142637,0.08,0.147,1,"ARHGAP28"
0.64921411531743,-0.402750714406573,0.17,0.36,1,"DR1"
0.649349365012292,0.31758990994361,0.08,0.107,1,"MGAT4B"
0.649430988679053,0.582310280595989,0.091,0.12,1,"SMG7"
0.649627098873773,0.233781001015009,0.068,0.107,1,"RFTN1"
0.649779806639501,0.225209157536611,0.102,0.147,1,"RFK"
0.650310822865604,0.788559601298634,0.091,0.133,1,"SLC30A5"
0.650389838033912,-0.139922742681237,0.102,0.147,1,"SMIM26"
0.650931838338815,0.852987066035379,0.114,0.107,1,"ING4"
0.650959429897964,-0.122961322229923,0.068,0.147,1,"MICALL2"
0.65117154100554,-0.6583180473143,0.091,0.213,1,"RABEP1"
0.651189344435089,0.405984503792406,0.216,0.28,1,"COX16"
0.651210657486308,0.25209760259376,0.261,0.4,1,"CTDSP2"
0.65130478330321,-0.316693277141458,0.182,0.4,1,"STIM2"
0.651553619057042,1.39323451755445,0.114,0.093,1,"SMC6"
0.651677221962856,-0.232084994940843,0.17,0.307,1,"CHD4"
0.651720959538051,0.0963539108616243,0.08,0.173,1,"VPS41"
0.651777764799506,0.340622659527041,0.182,0.24,1,"ARF6"
0.651960689556253,0.103131281411912,0.227,0.347,1,"MED13"
0.652229261364187,0.0946804783489807,0.432,0.587,1,"CSTB"
0.652455141700895,-0.466231742121626,0.045,0.133,1,"ATXN1L"
0.652609354009804,0.703241049044236,0.159,0.173,1,"RIT1"
0.652623944812369,0.491691152094587,0.318,0.36,1,"SUN1"
0.652675111674499,0.463151441230576,0.17,0.267,1,"ITFG1"
0.652941282668464,0.53445695009549,0.091,0.12,1,"NUP160"
0.653057632765037,-0.00519861883695,0.136,0.2,1,"INO80D"
0.653076828476351,0.539040885755452,0.091,0.147,1,"ARHGEF10"
0.653080194600015,-0.0533431099499456,0.102,0.187,1,"ZBTB46"
0.65368756855055,0.730425322347312,0.08,0.107,1,"MBD5"
0.653770754403129,-0.978305695744368,0.068,0.16,1,"TOR4A"
0.654178559538594,0.0483541893461732,0.784,0.947,1,"VAMP5"
0.654441754697003,0.732543419173757,0.114,0.08,1,"MFSD14B"
0.654450194411507,0.00364159926312047,0.08,0.173,1,"HBS1L"
0.654491715850023,0.385891401511485,0.114,0.16,1,"ERI3"
0.654836107117545,0.565052023135261,0.182,0.187,1,"ZNF358"
0.654899711543732,0.546758678961354,0.261,0.307,1,"SAR1A"
0.655507884545299,-0.252465608197049,0.045,0.12,1,"VPS11"
0.655592546989763,-1.12861862800999,0.023,0.107,1,"SRPK2"
0.655854872060594,0.808218888894611,0.091,0.107,1,"ATP9B"
0.656086041820169,-0.33841622933768,0.159,0.347,1,"ZHX1"
0.656173395168428,0.148187447396687,0.068,0.133,1,"CDKN2C"
0.656456936957793,0.011993034280832,0.193,0.333,1,"RSRC2"
0.656733884551643,0.597364293854083,0.159,0.147,1,"DCAF10"
0.65673849477945,-0.0447489791124589,0.057,0.107,1,"TBXAS1"
0.656798805028205,-0.255103143201158,0.227,0.347,1,"VDAC2"
0.656851574527807,-0.198993078767565,0.136,0.267,1,"UBA2"
0.656955580697472,0.654336261648546,0.125,0.133,1,"CCNG1"
0.656985701994848,-0.815132659728193,0.182,0.413,1,"HEBP1"
0.657063213014732,0.0347108866901205,0.136,0.267,1,"CDV3"
0.657255980535717,-0.53300700172545,0.045,0.107,1,"FYCO1"
0.65737735185134,-1.28323176875661,0.045,0.16,1,"ANKRD9"
0.657429264963241,0.657233181703819,0.057,0.133,1,"AKTIP"
0.657589102377252,-0.245218232729756,0.057,0.12,1,"PIGQ"
0.657633136414706,0.163406838115308,0.102,0.16,1,"MRPS11"
0.657665152259725,-0.00945353001828003,0.091,0.187,1,"GRHPR"
0.657727153831255,0.161288317670678,0.557,0.72,1,"FXYD6"
0.658034544936838,-0.204342908314574,0.068,0.173,1,"COX19"
0.658291262904885,0.139388927357643,0.239,0.347,1,"UBE2L3"
0.658664934783261,1.37092126574775,0.125,0.093,1,"CD79B"
0.658992533730822,-0.254929308610006,0.102,0.147,1,"TMEM94"
0.659018823730137,0.717691154725103,0.25,0.267,1,"TBC1D9B"
0.659149065506038,-0.330481273765265,0.057,0.107,1,"RPUSD3"
0.659667034700593,0.557318091790224,0.136,0.187,1,"LATS2"
0.65974169205394,-0.498005412383767,0.068,0.133,1,"SMARCB1"
0.659882529673915,0.568965667334051,0.193,0.267,1,"TPP1"
0.660116880034297,-0.187290250721509,0.136,0.16,1,"SAMD1"
0.660128825742553,-0.0733120513098364,0.239,0.36,1,"DHX36"
0.660235003519004,-0.346006334197624,0.193,0.4,1,"SCOC"
0.660273436607436,0.135102595339615,0.102,0.213,1,"BTG3"
0.660666729069703,-0.764055558299898,0.114,0.253,1,"SGCB"
0.660737730013164,0.214182069903517,0.239,0.293,1,"KLF13"
0.660907047651448,0.636930198635208,0.182,0.213,1,"SLC12A7"
0.661111425223157,0.818784684461551,0.068,0.133,1,"SORT1"
0.661274104187012,-2.32115839600372,0.011,0.107,1,"NUDT7"
0.661542709029767,-0.135297746250289,0.239,0.427,1,"OLFML2A"
0.66172455754548,-0.578778991428778,0.159,0.307,1,"KLHL24"
0.661904986234491,-0.066228028319066,0.091,0.2,1,"XPC"
0.662039988406338,-0.101251206897264,0.125,0.2,1,"RPRD2"
0.662299791449316,-0.56732092106958,0.182,0.373,1,"TRA2B"
0.662301185425061,1.09952363049455,0.125,0.12,1,"TTLL3"
